stage,duplicate_type,document_id,class_index,category,title,description,duplicate_key
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-079606,4,sci_tech,Study: Firefox still gaining on Internet Explorer,"Alternative Web browsers Mozilla and Firefox experienced another month of growth at the expense of Microsoft #39;s dominant Internet Explorer, according to an online study.","study: firefox still gaining on internet explorer || alternative web browsers mozilla and firefox experienced another month of growth at the expense of microsoft #39;s dominant internet explorer, according to an online study."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-004854,4,sci_tech,Stumbling over SP2,"People have Bill Gates all wrong. He doesn #39;t want to rule the world (or at least the computerized portion of it). And although he may secretly hope that all Linux source code spontaneously combusts, that isn #39;t his biggest wish.","stumbling over sp2 || people have bill gates all wrong. he doesn #39;t want to rule the world (or at least the computerized portion of it). and although he may secretly hope that all linux source code spontaneously combusts, that isn #39;t his biggest wish."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-006519,4,sci_tech,Stumbling over SP2,"People have Bill Gates all wrong. He doesn #39;t want to rule the world (or at least the computerized portion of it). And although he may secretly hope that all Linux source code spontaneously combusts, that isn #39;t his biggest wish.","stumbling over sp2 || people have bill gates all wrong. he doesn #39;t want to rule the world (or at least the computerized portion of it). and although he may secretly hope that all linux source code spontaneously combusts, that isn #39;t his biggest wish."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-004913,4,sci_tech,Stunt pilots to hook falling stardust sample,"A piece of the Sun is set to fall to Earth and be captured by Hollywood stunt pilots in a tricky mid-air manoeuvre, NASA announced on Thursday.","stunt pilots to hook falling stardust sample || a piece of the sun is set to fall to earth and be captured by hollywood stunt pilots in a tricky mid-air manoeuvre, nasa announced on thursday."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005960,4,sci_tech,Stunt pilots to hook falling stardust sample,"A piece of the Sun is set to fall to Earth and be captured by Hollywood stunt pilots in a tricky mid-air manoeuvre, NASA announced on Thursday.","stunt pilots to hook falling stardust sample || a piece of the sun is set to fall to earth and be captured by hollywood stunt pilots in a tricky mid-air manoeuvre, nasa announced on thursday."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-049321,3,business,Supreme Court sidesteps credit card dispute,MasterCard and Visa no longer can block banks from issuing credit cards from competitors after the Supreme Court declined to hear their appeal Monday.,supreme court sidesteps credit card dispute || mastercard and visa no longer can block banks from issuing credit cards from competitors after the supreme court declined to hear their appeal monday.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-049351,3,business,Supreme Court Sidesteps Credit Card Dispute,MasterCard and Visa no longer can block banks from issuing credit cards from competitors after the Supreme Court declined to hear their appeal Monday.,supreme court sidesteps credit card dispute || mastercard and visa no longer can block banks from issuing credit cards from competitors after the supreme court declined to hear their appeal monday.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-086838,1,world,Thousands in Kashmir protest alleged rape,Police in Kashmir fired tear gas and used batons Wednesday to disperse thousands of people protesting the alleged rape of a woman and her daughter by soldiers.,thousands in kashmir protest alleged rape || police in kashmir fired tear gas and used batons wednesday to disperse thousands of people protesting the alleged rape of a woman and her daughter by soldiers.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-087770,1,world,Thousands in Kashmir Protest Alleged Rape,Police in Kashmir fired tear gas and used batons Wednesday to disperse thousands of people protesting the alleged rape of a woman and her daughter by soldiers.,thousands in kashmir protest alleged rape || police in kashmir fired tear gas and used batons wednesday to disperse thousands of people protesting the alleged rape of a woman and her daughter by soldiers.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-041817,3,business,Time Warner And Comcast Discuss Bid for Adelphia,"Comcast said it was in talks with Time Warner to make a joint bid for Adelphia, which has been operating under bankruptcy protection.","time warner and comcast discuss bid for adelphia || comcast said it was in talks with time warner to make a joint bid for adelphia, which has been operating under bankruptcy protection."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-041860,3,business,Time Warner and Comcast Discuss Bid for Adelphia,"Comcast said it was in talks with Time Warner to make a joint bid for Adelphia, which has been operating under bankruptcy protection.","time warner and comcast discuss bid for adelphia || comcast said it was in talks with time warner to make a joint bid for adelphia, which has been operating under bankruptcy protection."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-090655,2,sports,Top-Ranked USC Beats UCLA to Finished Season Undefeated,"LOS ANGELES (Sports Network) - Reggie Bush ran for 204 yards and a pair of long touchdowns as No. 1 Southern California edged UCLA, 29-24, in a regular season-ending Pac-10 showdown between cross-town rivals at the Rose Bowl.","top-ranked usc beats ucla to finished season undefeated || los angeles (sports network) - reggie bush ran for 204 yards and a pair of long touchdowns as no. 1 southern california edged ucla, 29-24, in a regular season-ending pac-10 showdown between cross-town rivals at the rose bowl."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-091123,2,sports,Top-Ranked USC Beats UCLA to Finished Season Undefeated,"LOS ANGELES (Sports Network) - Reggie Bush ran for 204 yards and a pair of long touchdowns as No. 1 Southern California edged UCLA, 29-24, in a regular season-ending Pac-10 showdown between cross-town rivals at the Rose Bowl.","top-ranked usc beats ucla to finished season undefeated || los angeles (sports network) - reggie bush ran for 204 yards and a pair of long touchdowns as no. 1 southern california edged ucla, 29-24, in a regular season-ending pac-10 showdown between cross-town rivals at the rose bowl."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-007589,3,business,Toys R us Posts Operating Loss,"NEW YORK (Reuters) - Toys R Us Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TOY.N target=/stocks/quickinfo/fullquote""&gt;TOY.N&lt;/A&gt;, which is considering getting out of the toy business, on Monday posted a second-quarter operating loss on poor sales of video games and markdowns on older merchandise.","toys r us posts operating loss || new york (reuters) - toys r us inc. &lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=toy.n target=/stocks/quickinfo/fullquote""&gt;toy.n&lt;/a&gt;, which is considering getting out of the toy business, on monday posted a second-quarter operating loss on poor sales of video games and markdowns on older merchandise."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-007644,3,business,Toys R Us Posts Operating Loss,"NEW YORK (Reuters) - Toys R Us Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TOY.N target=/stocks/quickinfo/fullquote""&gt;TOY.N&lt;/A&gt;, which is considering getting out of the toy business, on Monday posted a second-quarter operating loss on poor sales of video games and markdowns on older merchandise.","toys r us posts operating loss || new york (reuters) - toys r us inc. &lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=toy.n target=/stocks/quickinfo/fullquote""&gt;toy.n&lt;/a&gt;, which is considering getting out of the toy business, on monday posted a second-quarter operating loss on poor sales of video games and markdowns on older merchandise."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-004552,3,business,US Airways asks pilots for 16.5 cut in pay,Struggling US Airways (UAIR) has asked its pilots to accept a 16.5 pay cut while giving them the chance to recoup some of the money by flying more.,us airways asks pilots for 16.5 cut in pay || struggling us airways (uair) has asked its pilots to accept a 16.5 pay cut while giving them the chance to recoup some of the money by flying more.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005983,3,business,US Airways asks pilots for 16.5 cut in pay,Struggling US Airways (UAIR) has asked its pilots to accept a 16.5 pay cut while giving them the chance to recoup some of the money by flying more.,us airways asks pilots for 16.5 cut in pay || struggling us airways (uair) has asked its pilots to accept a 16.5 pay cut while giving them the chance to recoup some of the money by flying more.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-118656,3,business,"US Airways, Flight Attendants Closer to Deal","The lead negotiators for US Airways flight attendants reached a tentative agreement on a new contract that will save the carrier about \$94 million a year, officials from both sides said yesterday.","us airways, flight attendants closer to deal || the lead negotiators for us airways flight attendants reached a tentative agreement on a new contract that will save the carrier about \$94 million a year, officials from both sides said yesterday."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-118680,3,business,"US Airways, Flight Attendants Closer to Deal","The lead negotiators for US Airways flight attendants reached a tentative agreement on a new contract that will save the carrier about \$94 million a year, officials from both sides said yesterday.","us airways, flight attendants closer to deal || the lead negotiators for us airways flight attendants reached a tentative agreement on a new contract that will save the carrier about \$94 million a year, officials from both sides said yesterday."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-089833,4,sci_tech,US to build wireless network for future warfare (AFP),"AFP - The Pentagon, which invented the precursor to the Internet 40 years ago, has laid the first connections for a secure, wireless information network that proponents say will fundamentally transform warfare, a US newspaper reported.","us to build wireless network for future warfare (afp) || afp - the pentagon, which invented the precursor to the internet 40 years ago, has laid the first connections for a secure, wireless information network that proponents say will fundamentally transform warfare, a us newspaper reported."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-089884,4,sci_tech,US to build wireless network for future warfare (AFP),"AFP - The Pentagon, which invented the precursor to the internet 40 years ago, has laid the first connections for a secure, wireless information network that proponents say will fundamentally transform warfare, a US newspaper reported.","us to build wireless network for future warfare (afp) || afp - the pentagon, which invented the precursor to the internet 40 years ago, has laid the first connections for a secure, wireless information network that proponents say will fundamentally transform warfare, a us newspaper reported."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-105670,3,business,US upholds tariffs on shrimp imports,"The Bush administration on Tuesday upheld the imposition of penalty tariffs on shrimp imports from China and Vietnam, handing a victory to beleaguered US shrimp producers.","us upholds tariffs on shrimp imports || the bush administration on tuesday upheld the imposition of penalty tariffs on shrimp imports from china and vietnam, handing a victory to beleaguered us shrimp producers."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-105683,3,business,US Upholds Tariffs on Shrimp Imports,"The Bush administration on Tuesday upheld the imposition of penalty tariffs on shrimp imports from China and Vietnam, handing a victory to beleaguered US shrimp producers.","us upholds tariffs on shrimp imports || the bush administration on tuesday upheld the imposition of penalty tariffs on shrimp imports from china and vietnam, handing a victory to beleaguered us shrimp producers."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-010834,3,business,US weekly jobless claims rise,"The US Labor Department said Thursday the number of workers filing first-time applications for unemployment benefits rose by 10,000 last week.","us weekly jobless claims rise || the us labor department said thursday the number of workers filing first-time applications for unemployment benefits rose by 10,000 last week."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-011042,3,business,US Weekly Jobless Claims Rise,"The US Labor Department said Thursday the number of workers filing first-time applications for unemployment benefits rose by 10,000 last week.","us weekly jobless claims rise || the us labor department said thursday the number of workers filing first-time applications for unemployment benefits rose by 10,000 last week."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-088558,4,sci_tech,"Vote Fraud Theories, Spread by Blogs, Are Quickly Buried","Some web logs were swift to provide dark theories about the presidential election, but others were just as quick to debunk them.","vote fraud theories, spread by blogs, are quickly buried || some web logs were swift to provide dark theories about the presidential election, but others were just as quick to debunk them."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-089667,4,sci_tech,"Vote Fraud Theories, Spread by Blogs, Are Quickly Buried","Some Web logs were swift to provide dark theories about the presidential election, but others were just as quick to debunk them.","vote fraud theories, spread by blogs, are quickly buried || some web logs were swift to provide dark theories about the presidential election, but others were just as quick to debunk them."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-076355,4,sci_tech,Voters checking out other sides #39; sites,Are right-leaning voters spending all their online time on Rushlimbaugh.com? Are left-leaning voters locked into the like-minded Talkingpointsmemo.,voters checking out other sides #39; sites || are right-leaning voters spending all their online time on rushlimbaugh.com? are left-leaning voters locked into the like-minded talkingpointsmemo.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-078597,4,sci_tech,Voters Checking Out Other Sides #39; Sites,Are right-leaning voters spending all their online time on Rushlimbaugh.com? Are left-leaning voters locked into the like-minded Talkingpointsmemo.,voters checking out other sides #39; sites || are right-leaning voters spending all their online time on rushlimbaugh.com? are left-leaning voters locked into the like-minded talkingpointsmemo.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005010,4,sci_tech,Web Sites Agree to Be Accessible to Blind,"In one of the first enforcement actions of the Americans with Disabilities Act on the Internet, two major travel services have agreed to make sites more accessible to the blind and visually impaired.","web sites agree to be accessible to blind || in one of the first enforcement actions of the americans with disabilities act on the internet, two major travel services have agreed to make sites more accessible to the blind and visually impaired."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-006771,4,sci_tech,Web sites agree to be accessible to blind,"In one of the first enforcement actions of the Americans with Disabilities Act on the Internet, two major travel services have agreed to make sites more accessible to the blind and visually impaired.","web sites agree to be accessible to blind || in one of the first enforcement actions of the americans with disabilities act on the internet, two major travel services have agreed to make sites more accessible to the blind and visually impaired."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-062423,3,business,What If a Sales Tax Were the Only Tax?,"Does replacing personal income and payroll taxes with a national sales tax, an idea President Bush has shown interest in, help the U.S. tax system?","what if a sales tax were the only tax? || does replacing personal income and payroll taxes with a national sales tax, an idea president bush has shown interest in, help the u.s. tax system?"
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-062519,3,business,What if a Sales Tax Were the Only Tax?,"Does replacing personal income and payroll taxes with a national sales tax, an idea President Bush has shown interest in, help the U.S. tax system?","what if a sales tax were the only tax? || does replacing personal income and payroll taxes with a national sales tax, an idea president bush has shown interest in, help the u.s. tax system?"
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-043599,3,business,World Bank Urges Poor Countries to Improve Investment Climates,"The World Bank wants the governments of poor countries to do more to improve their investment climates, action it described as central to economic growth and poverty reduction.","world bank urges poor countries to improve investment climates || the world bank wants the governments of poor countries to do more to improve their investment climates, action it described as central to economic growth and poverty reduction."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-043712,3,business,World bank urges poor countries to improve investment climates,"The World Bank wants the governments of poor countries to do more to improve their investment climates, action it described as central to economic growth and poverty reduction.","world bank urges poor countries to improve investment climates || the world bank wants the governments of poor countries to do more to improve their investment climates, action it described as central to economic growth and poverty reduction."
