document_id,category,dataset,scenario_code,scenario_name,text,word_count
KMP-00258,tekno,Kompas,K1,Title,hp itel city 200 a200 dan a200 plus resmi tahan banting serta lolos uji militer,15
KMP-00259,global,Kompas,K1,Title,trump ngamuk cnn beritakan klaim iran menang perang desak permintaan maaf,11
KMP-00260,global,Kompas,K1,Title,mojtaba khamenei sebut as menderita kekalahan memalukan,7
KMP-00261,global,Kompas,K1,Title,nasib kapal induk terbesar as terungkap usai kebakaran kini di kroasia,11
KMP-00262,money,Kompas,K1,Title,presiden prabowo siapkan kejutan untuk para buruh di may day monas,11
KMP-00263,tekno,Kompas,K1,Title,banyak hp sekarang punya fitur nfc seberapa penting,8
KMP-00264,bola,Kompas,K1,Title,hasil brighton vs chelsea 3 0 mimpi buruk skuad liam rosenior berlanjut,12
KMP-00265,bola,Kompas,K1,Title,link live streaming arema fc vs psm makassar marcos santos bidik 3 poin,13
KMP-00266,money,Kompas,K1,Title,bei ungkap ada 15 perusahaan antre ipo salah satunya bisnis kebun binatang,12
KMP-00267,tekno,Kompas,K1,Title,update harga hp samsung 28 april 2026 galaxy s25 fe turun hingga rp 2 juta,15
KMP-00268,global,Kompas,K1,Title,israel incar jalur pipa lintas semenanjung arab usai perangi iran,10
KMP-00269,global,Kompas,K1,Title,israel duduki rs indonesia di gaza mer c pelanggaran hukum internasional,11
KMP-00270,bola,Kompas,K1,Title,prakiraan line up ac milan vs sassuolo modric absen jay idzes starter,12
KMP-00271,global,Kompas,K1,Title,khawatir iran pakai kartu as kedua arab saudi tak setuju as blokade hormuz,13
KMP-00272,tekno,Kompas,K1,Title,studi 87 persen bos ritel dunia yakin gen ai akan mengubah industri,12
KMP-00273,tekno,Kompas,K1,Title,sinyal xiaomi 17t series masuk indonesia terungkap meski belum meluncur global,11
KMP-00274,tekno,Kompas,K1,Title,48 jam bertahan di iran pilot f 15 as selamat berkat perangkat genggam ini,14
KMP-00275,bola,Kompas,K1,Title,real madrid vs oviedo arbeloa buktikan jika memang pantas main di los blancos,13
KMP-00276,money,Kompas,K1,Title,deloitte gen z dan milenial menunda masa depan karena tekanan keuangan,11
KMP-00277,tekno,Kompas,K1,Title,50 link twibbon idul adha 1447 h keren bisa langsung dipasang di foto profil,14
KMP-00278,bola,Kompas,K1,Title,real madrid sampaikan kabar positif dari courtois dan mbappe jelang el clasico,12
KMP-00279,money,Kompas,K1,Title,penyesuaian rute krl hari ini imbas kecelakaan stasiun bekasi timur,10
KMP-00280,money,Kompas,K1,Title,ihsg sempat dibuka menguat lalu berbalik turun 0 37 persen pagi ini,12
KMP-00281,money,Kompas,K1,Title,8 tim mahasiswa lolos final genera z berbakti 2026 dari bca akan dinilai nicholas saputra hingga cinta laura,18
KMP-00282,bola,Kompas,K1,Title,respons persipura jayapura usai dijatuhi sanksi berat komdis pssi,9
KMP-00283,tekno,Kompas,K1,Title,alibaba rilis qwen 3 5 omni model ai yang bisa kloning suara pengguna,13
KMP-00284,tekno,Kompas,K1,Title,pabrikan ram china ini jual memori lebih murah setengah harga pasar global,12
KMP-00285,tekno,Kompas,K1,Title,iphone 17 pro max baru 5 bulan dirilis tapi banyak dijual lagi ternyata ini penyebabnya,15
KMP-00286,money,Kompas,K1,Title,biaya pendidikan naik tiap tahun ini cara siapkan dananya dengan asuransi,11
KMP-00287,global,Kompas,K1,Title,kapal kapal tanker iran macet di selat hormuz blokade as sukses,11
KMP-00288,bola,Kompas,K1,Title,gelandang barcelona ungkap kekecewaan lamine yamal usai roboh lawan celta vigo,11
KMP-00289,global,Kompas,K1,Title,ktt trump xi minim hasil rivalitas as china dinilai masuk babak baru,12
KMP-00290,global,Kompas,K1,Title,rp 17 t melayang ambisi saudi bangun kota futuristik kian tersendat saat perang iran,14
KMP-00291,money,Kompas,K1,Title,pemerintah ingin ubah gunungan sampah jadi bbm tni dan brin ikut terlibat,12
KMP-00292,money,Kompas,K1,Title,sebut hubungan pemerintah dan buruh erat presiden kspsi ini sejarah,10
KMP-00293,tekno,Kompas,K1,Title,perusahaan wajib bereskan data agar fungsi ai maksimal,8
KMP-00294,bola,Kompas,K1,Title,kevin de bruyne torehkan gol ke 100 di lima liga top eropa usai 6 bulan puasa,16
KMP-00295,tekno,Kompas,K1,Title,video telepon kertas ini viral dan bikin nangis ternyata full bikinan ai,12
KMP-00296,money,Kompas,K1,Title,kolokasi dan ekspansi fiber jadi penopang kinerja mitratel mtel,9
KMP-00297,tekno,Kompas,K1,Title,15 link logo hari kebangkitan nasional 2026 resmi lengkap makna dan temanya,12
KMP-00298,money,Kompas,K1,Title,elnusa angkut 7 juta kl energi pada kuartal i 2026,10
KMP-00299,bola,Kompas,K1,Title,man united lolos ke liga champions carrick nyaman latih setan merah,11
KMP-00300,tekno,Kompas,K1,Title,tabel spesifikasi realme c100i di indonesia mulai rp 2 5 jutaan,11
KMP-00301,money,Kompas,K1,Title,tangkapan tuna ri menyusut hingga 30 persen dampak overfishing dan perubahan iklim,12
KMP-00302,bola,Kompas,K1,Title,dorong transformasi sea games menpora erick banjir dukungan dari para menpora asia tenggara,13
KMP-00303,money,Kompas,K1,Title,rupiah loyo sektor saham mana yang untung dan rugi,9
KMP-00304,global,Kompas,K1,Title,bukan sekadar mampir terungkap alasan hiu paus betah tinggal di 2 teluk indonesia ini,14
KMP-00305,bola,Kompas,K1,Title,pesan persija kepada the jakmania di laga terakhir jangan pesta flare,11
KMP-00306,money,Kompas,K1,Title,purbaya laporkan defisit apbn april 2026 capai 0 64 persen dari pdb,12
KMP-00307,tekno,Kompas,K1,Title,link download foto bumi dan bulan dari kru artemis ii nasa bisa jadi wallpaper hp,15
KMP-00308,money,Kompas,K1,Title,ekonomi tumbuh 5 61 persen tapi belum semua sektor rasakan dampaknya,11
KMP-00309,bola,Kompas,K1,Title,persija vs persib makna duel papan atas bagi bojan hodak,10
KMP-00310,money,Kompas,K1,Title,harga emas hari ini 25 mei 2026 antam galeri 24 pegadaian dan ubs,13
KMP-00311,tekno,Kompas,K1,Title,warganet ri ngenes lihat harga ssd naik gila gilaan,9
KMP-00312,tekno,Kompas,K1,Title,infinix gt 50 pro resmi di indonesia baterai 6 500 mah ada tombol l1 r1,15
KMP-00313,tekno,Kompas,K1,Title,50 link poster hari paskah 2026 yang menyentuh hati dan mudah dibagikan,12
KMP-00314,money,Kompas,K1,Title,ihsg dibuka melemah ke 7 164 pada awal perdagangan jumat,10
KMP-00315,bola,Kompas,K1,Title,eksklusif john herdman 2 aturan tak bisa ditawar di timnas indonesia,11
KMP-00316,money,Kompas,K1,Title,inaplas sebut tidak ada phk di industri petrokimia dan plastik,10
KMP-00317,global,Kompas,K1,Title,7 syarat iran untuk negosiasi damai yang dianggap konyol oleh as,11
KMP-00318,money,Kompas,K1,Title,survei edelman masyarakat indonesia makin enggan percaya orang berbeda pandangan,10
KMP-00319,tekno,Kompas,K1,Title,tablet gaming iqoo pad 6 pro resmi baterai 13 000 mah dan layar 144 hz,15
KMP-00320,money,Kompas,K1,Title,seberapa buruk rupiah bisa terpuruk,5
KMP-00321,money,Kompas,K1,Title,isu currency manipulation airlangga ri bukan negara yang sengaja melemahkan mata uangnya,12
KMP-00322,global,Kompas,K1,Title,perundingan damai diwarnai saling curiga iran blak blakan tak percaya as,11
KMP-00323,money,Kompas,K1,Title,rupiah melemah cicilan kpr dan kendaraan berisiko naik,8
KMP-00324,tekno,Kompas,K1,Title,riset omdia pasar pc global tumbuh di tengah krisis memori,10
KMP-00325,money,Kompas,K1,Title,gedung di hayam wuruk tampak biasa dari luar ternyata jadi markas judol,12
KMP-00326,money,Kompas,K1,Title,bsi bagikan dividen rp 1 51 triliun,7
KMP-00327,global,Kompas,K1,Title,paus leo tak mau ladeni trump akan terus serukan perdamaian,10
KMP-00328,tekno,Kompas,K1,Title,tabel dan spesifikasi realme c100 di indonesia mulai rp 3 jutaan,11
KMP-00329,tekno,Kompas,K1,Title,10 trik android yang bisa bikin penggunaan hp lebih efisien,10
KMP-00330,global,Kompas,K1,Title,khawatir dibom iran kampus as di beirut ditutup dan gelar kuliah online,12
KMP-00331,bola,Kompas,K1,Title,pebalap indonesia sean gelael punya modal bagus jelang race gtwca mandalika,11
KMP-00332,global,Kompas,K1,Title,selat hormuz lumpuh arab saudi pulihkan pipa kapasitas 7 juta barrel per hari,13
KMP-00333,bola,Kompas,K1,Title,susunan pemain malut united vs persis solo gustavo franca kembali,10
KMP-00334,bola,Kompas,K1,Title,hasil persiba vs pss 1 1 tripoin super elja melayang di menit akhir,13
KMP-00335,tekno,Kompas,K1,Title,samsung galaxy a37 5g resmi dijual di indonesia andalkan desain dan kamera untuk ngonten,14
KMP-00336,global,Kompas,K1,Title,misi manusia kembali ke bulan dimulai usai 53 tahun nasa luncurkan artemis ii,13
KMP-00337,global,Kompas,K1,Title,mau buka selat hormuz untuk china trump xi jinping akan peluk saya,12
KMP-00338,money,Kompas,K1,Title,menhub minta publik sabar tunggu hasil investigasi taksi green sm,10
KMP-00339,money,Kompas,K1,Title,kai uji lokomotif tarik 60 gerbong batu bara kapasitas angkut siap ditambah,12
KMP-00340,global,Kompas,K1,Title,kim jong un resmi terpilih kembali sebagai presiden korea utara,10
KMP-00341,money,Kompas,K1,Title,bahlil tegaskan aturan dhe migas tak berubah tetap 30 persen,10
KMP-00342,tekno,Kompas,K1,Title,breaking news ceo apple tim cook mengundurkan diri,8
KMP-00343,global,Kompas,K1,Title,surat kabar iran kirim peringatan akan invasi as welcome to hell,11
KMP-00344,tekno,Kompas,K1,Title,jet tempur rafale indonesia dibangun dengan kemampuan f4,8
KMP-00345,tekno,Kompas,K1,Title,hp android sering lemot xiaomi oppo dan vivo siapkan solusinya,10
KMP-00346,bola,Kompas,K1,Title,pembelaan sang ibu bagi marc klok soal tudingan rasisme dari bhayangkara fc,12
KMP-00347,global,Kompas,K1,Title,kisah perempuan spanyol noelia castillo meninggal lewat eutanasia usai menang gugatan ham atas ayahnya,14
KMP-00348,tekno,Kompas,K1,Title,ai deepseek v4 dirilis jadi pintu keluar china dari ketergantungan pada nvidia,12
KMP-00349,money,Kompas,K1,Title,konflik iran as memanas harga minyak dunia tembus 114 dollar as,11
KMP-00350,money,Kompas,K1,Title,cek status penerima bpnt mei 2026 bansos rp 600 000 sudah cair di sejumlah daerah,15
KMP-00351,tekno,Kompas,K1,Title,kata kata elon musk tim cook dan jensen huang setelah bertemu xi jinping,13
KMP-00352,global,Kompas,K1,Title,pentagon incar tanah jarang langka di malaysia tantang dominasi china,10
KMP-00353,bola,Kompas,K1,Title,rating emil audero usai skor cremonese vs como 1 4 dipuji media italia,13
KMP-00354,bola,Kompas,K1,Title,prediksi steven gerrard soal juara liga champions 2025 2026,9
KMP-00355,tekno,Kompas,K1,Title,cek whatsapp anda sekarang apakah ada tanda tanda disadap jarak jauh,11
KMP-00356,global,Kompas,K1,Title,saudi nyatakan 5 diplomat iran persona non grata apa pemicunya,10
KMP-00357,money,Kompas,K1,Title,kurangi emisi indocement bangun plts 71 9 mw di tiga pabrik,11
KMP-00358,global,Kompas,K1,Title,kebakaran besar di malaysia hancurkan 1 000 rumah 9 000 warga terdampak,12
KMP-00359,tekno,Kompas,K1,Title,powerbeats pro 2 nike special edition rilis tws kolaborasi beats dan nike,12
KMP-00360,bola,Kompas,K1,Title,persaingan juara kian ketat marc klok anggap tantangan bukan tekanan,10
KMP-00361,global,Kompas,K1,Title,dituduh trump bingung tentukan pemimpin siapa sebenarnya penguasa iran,9
KMP-00362,money,Kompas,K1,Title,pln sebut gangguan listrik sumatera berbeda dari dampak bencana aceh,10
KMP-00363,global,Kompas,K1,Title,trump pertimbangkan akhiri perang iran ini alasannya,7
KMP-00364,money,Kompas,K1,Title,goto akhirnya raup laba simak rekomendasi dari analis,8
KMP-00365,money,Kompas,K1,Title,sifat konstitusional bi sentral dan independen,6
KMP-00366,money,Kompas,K1,Title,dpk diprediksi tumbuh tapi kemampuan menabung masyarakat melemah,8
KMP-00367,money,Kompas,K1,Title,kai sebut operasional krl bakal berangsur normal siang ini,9
KMP-00368,tekno,Kompas,K1,Title,realme 16 pro plus desain master gold dan kamera 200 mp yang mencuri perhatian,14
KMP-00369,global,Kompas,K1,Title,mbs dilaporkan minta trump untuk lanjutkan perang di iran,9
KMP-00370,bola,Kompas,K1,Title,tolak liverpool ronald araujo siap jadi bek kanan demi barcelona,10
KMP-00371,global,Kompas,K1,Title,as bongkar jalur pendanaan rahasia irgc bursa kripto raksasa binance terseret,11
KMP-00372,money,Kompas,K1,Title,susi pudjiastuti mantan menteri nyentrik yang ditunjuk jadi komut bjb,10
KMP-00373,global,Kompas,K1,Title,demi memperkuat cengkraman iran perluas cakupan wilayah selat hormuz,9
KMP-00374,bola,Kompas,K1,Title,hasil pss vs garudayaksa 2 2 elja bangkit lanjut extra time,11
KMP-00375,global,Kompas,K1,Title,dua pemimpin kekuatan besar dunia trump dan xi jinping akan bertemu hari ini,13
KMP-00376,tekno,Kompas,K1,Title,nama microsoft gaming dicoret xbox resmi comeback,7
KMP-00377,money,Kompas,K1,Title,update pukul 11 55 wib korban meninggal tabrakan krl dan argo bromo tambah jadi 16 orang,16
KMP-00378,global,Kompas,K1,Title,hubungan as dan india retak trump jadi sorotan,8
KMP-00379,bola,Kompas,K1,Title,kabar baik as longgarkan aturan visa untuk pemegang tiket piala dunia 2026,12
KMP-00380,bola,Kompas,K1,Title,bukayo saka seperti terlahir kembali saat arsenal gilas fulham 3 0,11
KMP-00381,money,Kompas,K1,Title,permendag pmse direvisi platform e commerce wajib transparan soal biaya,10
KMP-00382,money,Kompas,K1,Title,paradoks negara berlimpah anggaran dan rakyat yang terjerat pinjol,9
KMP-00383,bola,Kompas,K1,Title,hasil man city vs arsenal 2 1 erling haaland tetap rendah hati,12
KMP-00384,global,Kompas,K1,Title,setelah senat as mengalah iran di persimpangan eskalasi atau diplomasi,10
KMP-00385,bola,Kompas,K1,Title,jadwal persipura vs adhyaksa duel penentu tiket terakhir ke super league,11
KMP-00386,money,Kompas,K1,Title,ekonomi ri tumbuh 5 61 persen purbaya singgung kutukan airlangga sebut lampaui ekspektasi,13
KMP-00387,tekno,Kompas,K1,Title,harga iphone 15 terbaru di indonesia naik rp 1 5 juta,11
KMP-00388,global,Kompas,K1,Title,terungkap trump sengaja tampil ofensif dan tak terduga demi tekan iran,11
KMP-00389,global,Kompas,K1,Title,iran olok olok as tuduh washington bom pesawat sendiri karena malu,11
KMP-00390,global,Kompas,K1,Title,negara kekuatan menengah kini mencuat pakistan tengahi as iran,9
KMP-00391,money,Kompas,K1,Title,ihsg naik ke 7 174 imbas harapan damai as iran tapi asing net sell rp 360 m,17
KMP-00392,tekno,Kompas,K1,Title,laba bisnis chip samsung lampaui amazon meta dan microsoft,9
KMP-00393,bola,Kompas,K1,Title,daftar starting grid motogp spanyol 2026 marc marquez start pertama,10
KMP-00394,global,Kompas,K1,Title,serangan as israel tak cukup tangguh fasilitas nuklir iran masih bertahan,11
KMP-00395,money,Kompas,K1,Title,bumn ekspor hadir saham ptba hingga antm bisa ketiban cuan,10
KMP-00396,money,Kompas,K1,Title,zcash melonjak 1 100 persen investor mulai sebut bitcoin baru,10
KMP-00397,money,Kompas,K1,Title,starbucks bakal phk 300 karyawan dan tutup kantor regional,9
KMP-00398,bola,Kompas,K1,Title,arsenal dikabarkan siap bajak bek incaran duo manchester,8
KMP-00399,bola,Kompas,K1,Title,barcelona di ambang juara hansi flick tak akan tonton real madrid,11
KMP-00400,bola,Kompas,K1,Title,saat zat efedrina akhiri cerita diego maradona dengan argentina di piala dunia 1994,13
KMP-00401,global,Kompas,K1,Title,as iran bersiap sepakati gencatan senjata 60 hari kompak buka blokade selat hormuz,13
KMP-00402,money,Kompas,K1,Title,harga bbm terbaru 4 mei 2026 dexlite tembus rp 26 000 ini daftar lengkapnya,14
KMP-00403,tekno,Kompas,K1,Title,komdigi panggil meta dan google karena belum patuhi pp tunas,10
KMP-00404,tekno,Kompas,K1,Title,internet telkomsel dipakai streaming dan main game di pantura ini hasilnya,11
KMP-00405,global,Kompas,K1,Title,cadangan minyak sisa 45 hari filipina buru buru impor dari rusia,11
KMP-00406,bola,Kompas,K1,Title,hasil arema fc vs psm makassar 3 0 marcos santos puji mental pemain,13
KMP-00407,global,Kompas,K1,Title,tolak ajakan trump dalam konflik iran eropa ini bukan perang kami,11
KMP-00408,money,Kompas,K1,Title,ihsg anjlok 2 42 persen pekan ini kapitalisasi pasar turun jadi rp 12 738 t,15
KMP-00409,global,Kompas,K1,Title,as panik sebut iran sangat dekat dengan produksi senjata nuklir,10
KMP-00410,bola,Kompas,K1,Title,pabrik tanpa asap bernama stadion,5
KMP-00411,money,Kompas,K1,Title,jam kerja panjang cuti minim ini 20 negara dengan work life balance terburuk,13
KMP-00412,global,Kompas,K1,Title,ultimatum trump ke iran seluruh peradaban akan mati malam ini,10
KMP-00413,global,Kompas,K1,Title,pesawat tabrak seorang pejalan kaki maskapai langsung adakan investigasi,9
KMP-00414,money,Kompas,K1,Title,tanggal merah mei 2026 lengkap cek libur nasional cuti bersama dan jadwal long weekend,14
KMP-00415,tekno,Kompas,K1,Title,harga samsung s25 ultra di indonesia turun jelang perilisan galaxy s26 ini detailnya,13
KMP-00416,tekno,Kompas,K1,Title,apple gelar wwdc 8 juni ios 27 dan fitur ai baru siap meluncur,13
KMP-00417,bola,Kompas,K1,Title,indonesia menonton sepak bola negara lain menjualnya,7
KMP-00418,global,Kompas,K1,Title,warga iran ragukan gencatan senjata apakah sifat as benar benar berubah,11
KMP-00419,tekno,Kompas,K1,Title,aib puluhan tahun terkuak gara gara eksperimen iseng bos microsoft,10
KMP-00420,tekno,Kompas,K1,Title,lelang frekuensi emas untuk 5g,5
KMP-00421,money,Kompas,K1,Title,indonesia berpotensi jadi pemain penting di industri coklat premium,9
KMP-00422,bola,Kompas,K1,Title,kata kata lautaro martinez usai inter milan juara liga italia 2025 2026,12
KMP-00423,global,Kompas,K1,Title,diplomasi energi prabowo ke rusia bebas aktif atau srategi keluar dari krisis,12
KMP-00424,money,Kompas,K1,Title,ihsg lesu di sesi i tekanan saham big caps tahan penguatan,11
KMP-00425,tekno,Kompas,K1,Title,tren paperless meningkat epson optimistis pasar printer tetap tumbuh,9
KMP-00426,tekno,Kompas,K1,Title,idc 5 besar merek ponsel teratas dunia awal 2026 samsung memimpin,11
KMP-00427,tekno,Kompas,K1,Title,kamera hp masa depan bisa lebih irit baterai ini penyebabnya,10
KMP-00428,bola,Kompas,K1,Title,juara thailand open 2026 leo daniel kantongi hadiah rp 697 juta,11
KMP-00429,tekno,Kompas,K1,Title,anak anda usia 5 tahun saat ini nanti dewasa tak perlu cari kerja lagi,14
KMP-00430,tekno,Kompas,K1,Title,sudah dibuka link pendaftaran mudik jasa marga 2026 cek cara daftarnya,11
KMP-00431,global,Kompas,K1,Title,misteri tumpahan minyak raksasa muncul di dekat jantung ekonomi iran,10
KMP-00432,global,Kompas,K1,Title,potret warga iran saat perang kafe jadi pelarian risaukan masa depan,11
KMP-00433,bola,Kompas,K1,Title,sunderland hanya butuh empat tahun dari kasta ketiga ke liga europa,11
KMP-00434,global,Kompas,K1,Title,curhat zelensky as tak punya waktu untuk ukraina gara gara perang iran,12
KMP-00435,tekno,Kompas,K1,Title,salesforce indonesia jadi kunci ekspansi ai di asia tenggara,9
KMP-00436,global,Kompas,K1,Title,tak dibantu perang lawan iran as mau tinjau hubungan nato,10
KMP-00437,money,Kompas,K1,Title,cek harga bbm hari ini 14 mei 2026 di spbu pertamina seluruh indonesia,13
