document_id,category,dataset,scenario_code,scenario_name,component_signature,uses_yake,includes_content,yake_comparison_role,comparison_group,text,word_count,separator_count,split
KMP-01731,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,grok ai punya skill baru bikin video lebih tajam dan bercerita,11,0,train
KMP-00725,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hacker china bajak aplikasi populer sejak lama baru ketahuan sekarang,10,0,validation
KMP-01677,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,keputusan openai ini picu kemarahan pengguna chatgpt,7,0,train
KMP-08961,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,tampang samsung galaxy s26 ultra terungkap dari poster bodi tipis dan punya s pen,14,0,validation
KMP-05383,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,kantor x di paris digerebek kejaksaan panggil elon musk,9,0,train
KMP-01773,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,tak puas cuma buat internet elon musk ingin terbangkan 1 juta satelit untuk ai,14,0,train
KMP-00577,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,samsung siapkan baterai hp 20 000 mah silicon carbon,9,0,test
KMP-03403,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,harga bitcoin makin terperosok sentuh angka terendah sejak 2024,9,0,train
KMP-02026,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,kapan game gta 6 dirilis ini tanggalnya,7,0,train
KMP-07391,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,boeing setop proses jet tempur f 15 untuk indonesia,9,0,train
KMP-06120,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,melinda gates soal nama bill gates di dokumen epstein sedih luar biasa,12,0,validation
KMP-07531,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,gelombang protes pengguna tiktok di as akun dihapus ramai ramai,10,0,train
KMP-09502,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,lg menyerah stop produksi tv layar 8k,7,0,train
KMP-08022,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,harga trio samsung galaxy s26 bakal bikin happy,8,0,train
KMP-07165,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,jadwal posting terbaik menurut bos instagram,6,0,train
KMP-06877,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bingung shutdown atau sleep buat matikan laptop ini penjelasannya,9,0,validation
KMP-06287,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,dassault pamer falcon 6x di singapore airshow 2026 soroti prospek asia pasifik dan program 10x,15,0,test
KMP-04468,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,oppo a6i plus dan oppo a6v rilis beda kapasitas baterai spek inti mirip,13,0,train
KMP-05216,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,spesifikasi dan harga tecno spark go 3 mulai rp 1 jutaan,11,0,train
KMP-08203,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hp flagship poco f8 pro dan f8 ultra resmi di indonesia ini harganya,13,0,train
KMP-06484,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,saat ringtone microsoft teams bikin party jadi anxiety,8,0,train
KMP-00785,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,tcl k70 power dirilis hp baterai 6 500 mah tahan 1 000 kali dicas,14,0,train
KMP-08526,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,saat pengguna chatgpt enggan move on dari gpt 4o meski model ai baru lebih canggih,15,0,train
KMP-07872,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,saya pegang langsung poco f8 ultra dan f8 pro ini bedanya,11,0,test
KMP-06688,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,film horor youtuber gaming meledak nyaris kalahkan sutradara spider man,10,0,train
KMP-04096,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,prediksi suram harga bitcoin fase terburuk belum lewat,8,0,train
KMP-00933,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,kenapa windows 11 tetap dipakai miliaran orang meski banyak dikeluhkan,10,0,train
KMP-04420,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,elon musk ramal populasi robot lampaui manusia,7,0,train
KMP-04737,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hp gaming iqoo 15 ultra resmi bawa tombol trigger sensitif dan chip snapdragon 8 elite gen 5,17,0,train
KMP-02504,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,1 juta aplikasi ai di android bocorkan 700 tb data sensitif pengguna,12,0,train
KMP-09700,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,berita foto poco f8 ultra dan f8 pro serupa tapi tak sama,12,0,train
KMP-06018,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,elon musk jadi manusia pertama di dunia dengan kekayaan rp 14 000 triliun,13,0,train
KMP-04627,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hp google pixel 10a resmi diumumkan begini tampang dan tanggal rilisnya,11,0,train
KMP-07177,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,jejak rencana f 15ex indonesia dari restu as hingga dinyatakan tak aktif,12,0,train
KMP-06424,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,update windows 10 malah bikin pc tak bisa dimatikan,9,0,test
KMP-06321,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,mark zuckerberg nostalgia pamer playlist lagu lawas saat bikin facebook,10,0,train
KMP-02308,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,sony belum menyerah hp xperia baru siap rilis global,9,0,train
KMP-09769,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,microsoft pernah usir jeffrey epstein dari xbox live gara gara pelecehan,11,0,train
KMP-07111,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bill gates akui bodoh berhubungan dengan epstein bantah semua tuduhan,10,0,train
KMP-02037,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,buat hari h lebaran ini cara beli tiket kereta mudik 2026 via kai access,14,0,train
KMP-06130,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,daftar hp xiaomi yang kebagian hyperos 3 gelombang terakhir,9,0,train
KMP-04859,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,case ini ubah iphone jadi kamera retro zoom optik 10x harga rp 1 2 jutaan,15,0,train
KMP-07553,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,akamai ancaman siber berbasis ai kian dominan pada 2026,9,0,validation
KMP-00990,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,hp flagship poco f8 ultra lebih all out ini bedanya dengan poco f8 pro,14,0,train
KMP-04414,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,4 cara setting penyimpanan whatsapp biar memori hp tak cepat penuh,11,0,test
KMP-09857,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,nama bill gates muncul di epstein files mantan istri ikut komentari,11,0,train
KMP-09610,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,sega gelar festival di jakarta minggu ini bisa coba game baru gratis,12,0,train
KMP-07040,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,15 hp baru yang rilis di indonesia harga mulai rp 1 jutaan,12,0,train
KMP-01243,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,2 cara daftar mudik gratis pemprov jawa tengah 2026 dibuka 12 februari,12,0,train
KMP-01356,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,10 emoji paling banyak digunakan warganet di indonesia,8,0,train
KMP-01016,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,harga bitcoin hari ini makin ambles anjlok ke 62 303 dollar as,12,0,test
KMP-00214,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,waspada nvidia intel mau bikin gpu khusus untuk server ai,10,0,train
KMP-08793,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,harga bitcoin terjun bebas ke 64 000 dollar ini penyebabnya,10,0,train
KMP-07282,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,tampil tipis samsung galaxy s26 ultra mulai menampakkan diri,9,0,train
KMP-03140,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,openai rilis gpt 5 3 codex model ai canggih yang ngoding dirinya sendiri,13,0,train
KMP-02018,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,oppo pad 5 resmi di indonesia tablet 12 1 inci anti silau,12,0,train
KMP-05434,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,atr pesawat kampung yang pimpin penerbangan regional di indonesia,9,0,train
KMP-07941,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,samsung galaxy s26 ultra bocor kamera malam dan zoom jadi sorotan,11,0,train
KMP-07500,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,cara agar chat whatsapp tidak diintip orang lain dengan mudah,10,0,validation
KMP-04337,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bitcoin rontok harga menguap rp 1 miliar dalam empat bulan,10,0,train
KMP-06304,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,openai rilis frontier platform agen ai untuk kelola pekerjaan otomatis,10,0,validation
KMP-09399,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,anthropic rilis ai analisis keuangan claude opus 4 6 wall street geger,12,0,train
KMP-01148,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,cara daftar mudik gratis pemprov jateng 2026 via aplikasi jnn agar tidak kehabisan kuota,14,0,train
KMP-04622,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,acer punya pc yang layarnya bisa diputar ini kelebihannya,9,0,validation
KMP-05801,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,atr prediksi penerbangan regional indonesia booming 2036,7,0,test
KMP-04323,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,3 fitur lirik baru spotify ada terjemahan preview di layar hingga offline,12,0,train
KMP-01820,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,komdigi siapkan 8 000 akun canva pro gratis untuk umkm,10,0,train
KMP-01367,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,mode lockdown di iphone bikin fbi kerepotan bobol hp,9,0,validation
KMP-01848,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,komdigi sistem anti spam cegah kerugian masyarakat rp 8 triliun,10,0,train
KMP-00603,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,dassault jet bisnis bukan simbol kemewahan tapi alat produktivitas perusahaan,10,0,train
KMP-07043,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,bingung arah kiblat saat bepergian ini cara menentukannya bisa online,10,0,train
KMP-04029,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,harga dan tabel spesifikasi poco f8 pro di indonesia mulai rp 8 jutaan,13,0,train
KMP-09892,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,kursor laptop tiba tiba hilang jangan panik ini solusi praktisnya,10,0,validation
KMP-04001,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,pengaturan whatsapp ini ternyata bisa menghemat memori hp begini langkahnya,10,0,train
KMP-09499,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,acer swift lite 14 ai senjata acer di segmen laptop tipis dan ringan,13,0,train
KMP-09696,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,festival sega atlus di jakarta penuh pengunjung coba game yang belum rilis,12,0,train
KMP-08571,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,anker rilis charger 100 watt dengan layar mungil bisa pantau daya dan suhu real time,15,0,train
KMP-07216,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,canon rilis g7 x mark iii edisi terbatas 30 tahun tampil lebih premium,13,0,train
KMP-06953,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,android 16 versi infinix resmi meluncur ini keunggulan xos 16,10,0,train
KMP-08460,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,keyboard laptop rusak coba pakai yang virtual dengan cara ini,10,0,train
KMP-03297,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,headset gaming tanpa kabel untuk pc dan hp logitech g325 rilis di indonesia,13,0,train
KMP-00068,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,kuota internet telkomsel kini tak hangus ini syarat dan paketnya,10,0,train
KMP-08285,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,link daftar mudik gratis pemprov jateng 2026 yang banyak dicari pemudik,11,0,test
KMP-04060,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,10 browser dengan vpn gratis menarik dicoba,7,0,train
KMP-05914,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,kesehatan baterai laptop bisa turun cek berkala dengan cara ini,10,0,train
KMP-03175,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,dark mode tak cuma bikin layar hp gelap ini fungsi yang jarang diketahui,13,0,validation
KMP-07925,tekno,Kompas,K1,Title,title_preprocessed,False,False,not_applicable,representation_ablation,menakar peluang indonesia jadi pusat mro jet bisnis di asean,10,0,train
